Delinquency,Revolving Credit Percentage,Capital Reserves,Num Late 60,Debt Ratio,Monthly Income,Num Credit Lines,Num Late Past 90,Num Real Estate,Num Late 90,Num Employees
0,0.017679646,32,0,0.086285644,8100,11,0,0,0,0
0,0.062896134,50,1,0.359834969,8967,11,0,3,0,3
0,0.013278761,70,0,0.260818253,5083,5,0,1,0,0
0,0.9999999,42,0,0.895964458,2700,7,0,1,0,2
0,0.9999999,27,0,0.083007048,2553,1,0,0,0,0
0,1.146422629,21,0,0.011514105,1736,1,0,0,0,0
0,0.018590076,65,0,0.672226251,8273,11,0,2,0,0
0,0.02649735,77,0,0.00279888,2500,1,0,0,0,0
0,0.021639523,56,0,0.323073492,8966,21,0,2,0,2
0,0.530056942,57,0,0.517664311,7500,21,0,1,0,2
0,0,51,0,0,6090,9,0,0,0,0
0,0.118576285,44,0,0.002072918,8200,2,0,0,0,3
0,0.227917361,48,0,0.539642482,4754,5,0,2,0,3
0,0.456534557,45,0,0.561339487,9316,12,0,4,0,3
0,0.9999999,60,1,10.17127624,3000,4,0,1,1,0
0,0.115705334,83,0,0.255037687,6500,16,0,1,0,1
0,0.060082449,54,0,1464,0,7,0,1,0,2
0,0.044582266,42,0,0.179631365,3200,5,0,0,0,0
0,0.015850635,63,0,0.015005359,1865,5,0,0,0,0
0,0.000327861,56,0,0.185227855,7811,4,0,1,0,0
0,0.047550819,46,0,0.548272808,5644,15,0,2,0,2
0,0.354002987,45,0,0.234559086,2800,5,0,0,0,0
0,0.819513877,29,0,0.747815231,800,5,0,0,0,0
0,0.972816046,58,0,0.734433765,4785,9,0,1,0,2
0,0.809977501,52,0,0.456382002,9800,11,0,2,0,1
0,0.002837176,58,0,2521,0,10,0,1,0,0
0,0.678535614,44,0,0.279870604,9582,9,0,1,0,0
0,0.086190145,65,0,0.164763772,26012,13,0,2,0,0
1,1.784035994,30,1,0.195601466,3000,9,0,0,1,0
0,0.25916056,27,1,1.066666667,764,6,0,1,0,0
0,0.105844684,45,4,0.377848317,8820,25,0,2,0,1
0,0.052621602,56,0,0.499521073,4175,7,0,1,0,0
0,0.054408861,75,0,0.034290613,9331,7,0,0,0,0
0,0.979704335,44,0,0.812397746,5500,8,0,1,0,1
0,0.005041773,49,0,0.275862069,8467,13,0,2,0,3
0,0.00025423,52,0,0.208421287,9000,7,0,1,0,2
0,0.006349683,58,0,0.597489062,5256,5,0,1,0,0
0,0.9999999,28,1,0.102414045,4100,3,0,0,0,0
0,0,23,0,0,820,1,0,0,0,0
0,0.501507697,29,1,0.234966433,7000,17,0,2,1,1
0,0.153891794,58,0,0.322935413,5000,19,0,1,0,0
0,0.773156098,43,0,0.581135761,7166,15,0,1,0,2
0,0.113321304,70,2,0.37966866,10200,16,0,2,0,0
0,0.562208782,72,0,0.454229154,8334,17,0,4,0,1
1,0.299621909,49,3,0.777724893,2100,15,2,1,0,1
0,0,55,1,0.26384208,6230,12,0,1,0,1
0,0.697715114,43,0,0.263595897,5166,7,0,0,0,0
0,0.258416531,56,0,0.516420752,2100,2,0,1,0,0
0,0.239039198,50,0,0.423205342,9583,16,0,2,0,2
0,0.567451161,40,0,0.898275431,4000,6,0,2,0,0
0,0.172171709,61,0,0.501982161,4035,12,0,1,0,0
0,0.161959639,47,0,0.492368636,8582,13,0,3,0,1
0,0.113522165,60,0,0.294426393,4000,10,0,2,0,0
0,0.107811868,30,0,0.541952257,8461,5,0,1,0,1
0,0.018624534,59,0,0.414593501,8400,7,0,1,0,2
0,0.733053389,42,0,0.362970363,3002,6,0,0,0,1
0,0.126222343,37,0,0.394957983,3450,13,0,1,0,0
0,0.155592762,47,0,0.047151621,11409,5,0,1,0,2
0,0.148274069,63,0,0.441121495,4279,6,0,1,0,0
0,0.52751648,66,0,0.016587565,84279,14,0,0,0,1
0,0.017890321,79,0,0.093151141,6000,17,0,0,0,1
0,0.103724069,53,0,0.520842947,6500,9,0,2,0,0
0,0.200087374,32,0,0.576459895,4400,8,0,2,0,4
0,0.971748921,42,1,0.419802805,7200,7,0,1,0,1
0,0,62,0,0.625395767,6000,14,0,2,0,0
0,0.001894704,51,0,0.767820069,2889,12,0,2,0,2
0,0.061431286,52,0,0.573381756,4680,10,0,4,0,0
0,0.153128229,32,1,0.082166879,5500,6,0,0,0,3
0,0,54,0,0.16078867,3600,6,0,1,0,1
0,0.165157698,52,0,0.32591623,4583,9,0,1,0,0
0,0.014282627,80,0,0.00499881,4200,11,0,0,0,0
0,0.572697199,62,0,0.545270376,12833,19,0,2,0,0
0,0.017749756,80,0,0.184346878,11000,19,0,1,0,0
0,0.817423073,45,0,0.312511284,5538,13,0,1,0,2
0,0.000409474,58,0,0,3503,7,0,0,0,0
0,0.772476983,33,2,0.364518828,5974,7,0,1,0,3
0,0.340665619,60,0,0.008393548,13700,4,0,0,0,0
0,0.9999999,61,1,0.147548566,4323,3,0,1,0,1
0,0.073734829,76,0,0.005185681,5977,4,0,0,0,0
0,0.009332988,33,0,0.002372077,2950,4,0,0,0,0
0,0.159387902,40,0,0.09086994,4643,7,0,1,0,2
0,0.071383395,68,0,0.05615942,2207,5,0,0,0,0
0,0.008882956,74,1,0.090378198,3595,17,0,0,0,0
0,0.046119797,58,0,0.039223226,5200,12,0,0,0,0
0,0.9999999,41,0,0.022419187,1917,0,2,0,0,0
0,0.262204921,43,0,0.149022644,15500,8,0,1,0,2
0,0.002608558,82,0,0.434714211,9534,19,0,2,0,1
0,0.066974639,54,0,0.054961832,1964,17,0,0,0,0
0,0.008332639,28,0,0.034055728,6459,6,0,0,0,0
0,0.399563716,38,1,0.139235987,2800,6,0,0,0,0
0,0.9999999,23,0,0.007308161,820,1,0,0,0,0
0,0.351061603,51,0,0.429894737,4749,15,0,1,0,1
0,0.053052624,49,0,1.300559552,1250,11,0,1,0,0
0,0.085988535,28,0,0.168566287,5000,8,0,0,0,2
0,0.25506989,47,0,0.167270818,40000,9,0,2,0,3
0,0.081710951,28,0,0.03879027,1520,4,0,0,0,0
1,0.723410145,49,0,1.424131627,1640,13,0,3,1,2
0,0.020216254,37,0,0.287942412,5000,6,0,1,0,3
0,0.006437004,63,0,0.298396772,9168,15,0,1,0,0
0,0.556722164,30,0,0.146991756,5700,5,0,0,0,0
0,0.324159819,56,0,0.416378031,4041,8,0,2,0,1
0,0.888668522,52,0,0.635822554,12600,17,0,2,0,3
0,0.721415529,28,0,0.286757385,3012,6,0,0,0,0
0,0.013701166,68,0,0.181568088,2180,5,0,1,0,0
0,0.019933115,49,0,0.24044586,7535,14,1,2,0,1
0,0.020614988,64,0,0.596616035,5200,10,0,1,0,1
0,0.366558904,67,0,0.524835989,3200,6,0,2,0,0
0,0.022664222,68,0,0.016793283,2500,7,0,0,0,0
1,0.9999999,56,0,0.08003108,5147,2,1,0,1,0
0,0.023906918,32,0,0.054573405,1300,5,0,0,0,0
0,0.170864321,43,0,0.286927432,7771,5,0,2,0,2
0,0.000176986,47,0,0.162790698,6750,5,0,1,0,1
0,0.0100309,54,0,0.003386809,5609,7,0,0,0,0
0,0.032864476,57,0,0.002944889,4753,1,0,0,0,0
0,0.043238652,44,0,0.321047619,10499,12,0,2,0,3
0,0.659212908,71,0,0.465648855,1833,10,0,0,0,0
0,0.155745559,31,2,0.745442269,1480,11,0,0,0,0
0,0.255126114,80,0,0.218156369,5000,8,0,0,0,0
0,0.175943637,62,0,0.400734544,4900,9,0,2,0,0
0,0.135825787,45,0,0.011284102,7000,7,0,0,0,2
0,1.048252912,36,6,0.285485806,2500,6,1,0,0,2
0,0.441091606,34,1,0.582003461,5200,12,0,1,0,2
0,0.856381206,35,0,0.224908201,3267,5,0,0,0,0
0,0,44,0,0.368784301,12025,8,0,2,0,0
0,0.302065803,51,0,1.443541836,1230,10,0,1,0,0
0,0.091444238,31,0,0.236610331,4200,6,0,1,0,0
0,0.953464323,23,2,0.154397394,1534,3,0,0,0,0
0,0.98317746,45,0,0.324557316,8583,3,0,1,0,1
0,0.209389531,37,0,1.01032989,3000,8,0,1,0,0
0,0.684462173,49,0,751,0,4,0,0,0,5
0,0,53,0,0.298703328,6400,6,0,1,0,0
0,0.669931857,64,0,0.702276708,3996,20,0,1,0,0
0,0,63,0,0.121364289,15333,6,0,1,0,0
0,0.029541434,43,0,0.577256784,5416,8,0,1,0,0
0,0.010510878,81,0,0.003968254,3527,6,0,0,0,0
0,0.109280436,62,0,0.397382294,5500,10,0,2,0,0
1,0.92338441,45,1,0.388447851,3652,3,4,1,0,3
0,0.013849654,70,0,0.09282245,7411,6,0,1,0,0
0,0.046738446,80,0,0.032644903,1500,6,0,0,0,2
0,0.00537936,71,0,0.025417258,9166,5,0,0,0,0
0,0.809616997,46,0,0.994001714,3500,16,0,2,0,2
0,0.017372322,75,0,0.488284911,3200,18,0,3,0,0
0,1.672071342,48,0,0.265073948,3515,8,0,2,0,4
0,0,37,0,0.096968735,6300,4,0,0,0,0
0,0.855617692,44,0,0.104184171,5950,9,3,0,1,3
0,0.013479666,81,0,0.38791883,2118,13,0,1,0,0
0,0.193566645,48,0,0.24428345,4416,11,0,0,0,3
0,0.212616003,48,0,0.327808306,11100,8,0,1,0,0
0,0.785010749,44,0,0.396116198,6333,7,0,1,0,0
0,0.054061776,41,0,0.402879856,6666,8,0,2,0,0
0,0.178492785,43,0,0.72942045,5417,13,0,1,0,0
0,0.000928674,45,0,0.000422119,2368,5,0,0,0,0
0,0.022782114,39,0,0.023937762,1670,10,0,0,0,1
1,0.938847697,44,1,0.647757883,6310,9,0,3,0,2
0,0.037902844,49,0,0.406774836,7025,7,0,2,0,0
1,0.837581209,56,0,0.057220708,1100,2,2,0,1,3
0,0.002878944,51,0,0.159632572,12083,20,0,1,0,3
0,0.043017722,62,0,0.186446071,22000,10,0,1,0,0
0,0.195447727,56,1,0.271123309,5100,6,0,1,0,1
0,0.855653363,34,4,0.219018833,4300,7,1,0,1,1
0,0,37,0,0.110782038,12492,4,0,1,0,3
0,0.022387645,62,0,0.009389671,1277,4,0,0,0,0
0,0.119707275,61,0,0.322396343,6125,10,0,1,0,0
0,0,31,0,0.418961448,5083,4,0,1,0,1
0,0,54,0,0.182844244,3100,2,0,1,0,0
0,0.035761785,77,0,0.484848485,1154,8,0,0,0,0
0,0.002131837,64,0,0.000848896,5889,8,0,0,0,0
0,0.059497025,81,0,0.00132908,26333,2,0,0,0,0
0,0.836560893,47,0,0.480676793,5200,13,0,0,0,4
0,0.144532993,74,0,0.35896724,3601,12,0,2,0,0
0,0.561314859,40,0,0.877024595,5000,14,0,2,0,1
0,0.064393024,43,0,0.056736373,5833,3,0,0,0,0
0,0.9999999,37,0,0.749884633,2166,6,0,1,0,2
0,0.134521637,67,0,0.024148793,6666,4,0,0,0,1
0,0.396748205,55,0,0.349777481,55500,19,0,7,0,0
1,0.9999999,36,6,0.8007998,4000,3,1,2,1,1
0,0.407424351,52,0,0.16459276,3535,3,0,0,0,0
0,0.615489905,51,0,1.111938873,5234,8,0,3,0,1
0,0.726870113,46,0,0.235648589,6305,10,0,1,0,2
0,0.014494521,43,0,0.354481003,5500,7,0,1,0,0
0,0.049528856,73,0,0.060497308,3900,9,0,0,0,0
0,0.877958192,45,0,0.520456629,12000,6,0,1,0,2
0,0.115360102,75,0,1477,0,6,0,1,0,0
0,0.436392436,35,0,0.269064748,6949,11,0,0,1,1
0,0.392192869,43,0,0.150205533,9000,8,0,0,0,2
0,0.161811756,55,0,0.041125777,18333,11,0,0,1,2
0,0.005293263,49,0,0.201815105,6500,6,0,1,0,0
0,0.9999999,26,0,0,1100,0,2,0,0,1
0,0.128105684,58,0,0.211723192,5100,5,0,1,0,1
0,0,63,0,0.072407551,11600,6,0,0,0,0
0,0,42,0,0.105631456,3000,5,0,1,0,2
0,0.229803265,56,0,2012.5,1,9,0,3,0,0
0,0.800879648,46,0,0.178626972,4500,5,0,1,0,1
0,0.042377849,56,0,0.223996724,4883,6,0,1,0,2
0,0.058840803,77,0,0.075051305,3410,20,0,0,0,0
0,0.036648563,91,0,0.063063063,6104,9,0,0,0,0
0,0.198180644,65,0,0.132819928,10517,13,0,1,0,0
0,0,56,0,0.186251821,11666,14,0,2,0,0
1,0.876017712,44,5,0.691864651,4166,14,1,1,2,3
0,0.038064129,27,0,0.041679823,3166,3,0,0,0,0
0,1.060904337,66,0,0.078251431,10133,5,1,0,0,0
0,0.410244165,29,0,0.209622427,7918,10,0,1,0,0
0,0.094965992,79,0,0.298528782,7000,7,0,2,0,1
0,0.290373488,23,0,15,0,3,0,0,0,0
0,0.090761837,32,0,0.095968011,3000,8,0,0,0,0
0,0.252659729,28,0,0.07526178,4583,9,0,0,0,0
0,0.825160571,71,0,0.704412084,4600,9,0,1,0,0
0,0.971932896,50,1,0.291028935,8950,9,0,2,0,1
0,0.382410361,70,1,0.410763667,4700,14,0,0,0,0
0,1.272425249,36,0,0.003665445,3000,1,1,0,0,0
0,0.006498375,25,0,0.633373934,820,4,0,0,0,0
0,0.949566727,62,0,0.25678392,7959,9,0,0,0,0
1,0.9999999,33,1,0.154400918,6100,10,2,0,1,0
0,0.01251681,86,0,0.004997501,2000,3,0,0,0,0
0,0.452367101,49,2,0.315449157,12990,19,0,2,0,5
0,0,48,0,0.40779029,5416,6,0,1,0,0
0,0.810918908,70,0,0.209164819,2705,4,0,0,0,0
0,0.405941764,62,0,0.693079549,9666,21,0,2,0,2
0,0,71,0,0.098688482,7700,4,0,1,0,1
0,0.788105947,23,0,0.018373729,2557,1,0,0,0,0
0,0.274413831,70,0,0.027711164,11258,4,0,0,0,0
0,0.410704651,53,4,0.807444853,2175,8,0,1,0,2
0,0.121073244,61,0,0.305208333,3839,4,0,1,0,0
0,0.513759334,40,0,0.406130772,7600,12,0,2,0,2
0,0.9999999,52,0,0.107473132,4000,2,0,0,0,0
0,0.590216547,53,0,0.561606658,5526,9,0,1,0,0
0,0.705344839,53,0,0.614541173,13588,21,0,2,0,2
0,0.9999999,54,0,0,8166,2,0,0,0,1
0,0.111748433,44,0,0.441846229,8167,5,0,1,0,1
0,0.906264696,48,0,0.433108046,10800,13,0,3,0,2
1,0.014599416,42,1,2563,1,17,1,1,0,2
1,0.537333041,54,0,0.048878027,4500,6,1,0,0,1
0,0.887009383,34,0,0.153382838,12119,6,2,0,0,0
1,0.003797551,55,0,1.117660737,8600,27,0,7,0,0
0,0.9999999,33,1,0.160309563,3617,1,0,0,0,3
0,0.000574986,49,0,0.146370726,3333,5,0,1,0,0
0,0.9999999,58,0,0.007708003,4410,0,0,0,0,0
0,0.045294641,75,0,0.032567707,2916,5,0,0,0,0
0,0.169697907,74,0,0.202629544,9050,12,0,1,0,2
0,0.014713865,75,0,0.167430237,2400,6,0,1,0,1
0,0.406684597,64,0,0.269783604,6330,16,0,1,0,0
0,0.003106721,59,0,0.3113293,27600,9,0,2,0,0
0,0.521539455,61,0,0.909411765,5099,16,0,2,0,0
0,0,24,0,0,4133,2,0,0,0,0
0,0.226935313,24,0,0.012171508,3614,4,0,0,1,1
0,0.723431804,50,0,0.39847177,7066,10,0,2,0,2
0,0.004292037,73,0,0.025069156,5783,18,0,0,0,0
0,0.259617356,36,0,0.155845887,7500,9,0,0,0,1
0,0.003998001,38,0,0.186621636,9178,6,0,1,0,2
0,0.996462083,64,1,0.373868396,7400,7,0,1,0,2
0,0.935412917,41,0,0.418776033,3120,5,0,2,0,0
0,0.078344305,52,0,0.529290429,9695,11,0,3,0,1
0,0.260417933,45,0,0.228227258,21666,20,0,2,0,3
0,0.260271523,44,0,0.296854804,6962,11,0,1,0,0
0,0.9999999,61,0,0.447310538,5000,8,0,2,0,0
0,0.178347423,58,0,0.211457708,3333,3,0,0,0,0
1,0.542813536,39,0,0.534687311,9945,6,0,1,0,3
0,0.003952287,56,1,0.264165662,14100,5,0,2,0,2
0,0.580119771,56,0,0.535718647,8188,23,0,2,0,1
0,0.966360101,37,0,0.356251099,5686,6,0,2,0,0
0,0,54,0,0.154569892,4463,5,0,1,0,1
0,0.093745395,44,0,0.407718456,5000,3,0,1,0,0
0,0.028440999,59,0,0.368644969,4700,4,0,1,0,2
0,0.14500703,42,0,0.157449427,13000,6,0,1,0,3
0,0.020219157,74,0,0.10286603,4500,7,0,0,0,1
0,1.006463604,45,0,0.742312884,6666,8,0,1,0,1
0,0.605592831,73,0,0.426542938,25000,8,0,3,0,1
0,0.055944056,73,0,0.228628562,6000,10,0,1,0,0
0,0.649870026,70,0,0.311206281,1400,6,0,0,0,0
0,0.027159126,76,0,0.003199488,12501,6,0,0,0,0
0,0.007280735,67,0,0.00089991,10000,3,0,0,0,0
0,0.922915659,52,0,0.294451157,10758,8,0,2,0,3
0,0.46614905,38,0,0.543575921,2225,6,0,1,0,2
0,0.124561217,46,0,0.168332667,2500,13,0,0,0,0
0,0.777136221,51,0,0.187256397,5900,4,0,0,0,3
0,0.848136708,42,0,0.50090054,9993,8,0,2,0,1
0,0.001616129,47,4,0.000616903,1620,7,0,0,0,2
0,0,37,0,0.242496547,7962,9,0,1,0,2
0,0.785131837,59,0,0.824234774,3168,8,0,1,0,0
0,0.34301095,51,0,0.264182718,9500,8,0,3,0,2
0,0.374655344,34,0,0.388289455,6950,11,0,2,0,1
0,0.063143412,41,0,0.285686217,10178,12,0,1,0,0
0,0.208055998,47,0,0.521500875,13138,9,0,4,0,0
0,0.717531299,46,0,0.25440636,13332,9,0,2,0,0
0,0.497460102,43,0,0.407017231,11200,9,0,3,0,3
0,0.171205321,53,0,0.338009202,8910,12,0,2,0,2
0,0.000176209,54,0,0.395657763,7000,7,0,1,1,0
0,0.343970479,50,0,0.252597302,6448,9,0,0,0,0
0,0.024242777,53,0,0.042192922,7204,2,0,0,0,0
0,0.409270043,32,0,0.126104505,9166,3,0,1,0,1
0,0.008056974,40,0,0.821006417,2960,12,0,1,0,0
0,0.148660837,33,0,0.011290967,10007,4,0,0,0,0
1,0.173902309,53,0,1.079730067,4000,10,0,2,0,2
0,1.001099963,47,1,0.671746776,8529,9,0,2,0,3
0,0.070184404,64,0,3102,0,14,0,1,0,0
0,0,72,1,0.775306173,4000,6,0,2,0,0
0,0.035452698,65,0,0.116895262,6415,10,0,1,0,1
0,0.411898412,54,0,0.40746963,7737,26,0,3,0,1
0,0.174047334,65,0,0.122218031,15905,7,0,1,0,1
0,0.861138861,46,0,0.014084507,2200,3,0,0,0,0
0,0.43160498,28,0,0.190368015,2200,8,0,0,0,0
0,0.605438588,71,0,0.509336862,6800,16,0,3,0,1
0,0.423869101,53,0,1.327813775,4166,16,0,2,0,0
0,0.489535579,38,0,0.318468153,10000,10,0,2,0,2
0,0,73,0,0.344791531,7650,12,0,2,0,1
0,0.007764046,45,0,0.211583761,7216,12,0,1,0,0
0,0,39,0,0.376579747,6250,4,0,1,0,0
0,0.061255393,42,0,1.138157895,455,3,0,0,0,2
0,0.048674972,78,2,0.187359821,12483,5,0,2,0,0
0,0.765856438,26,0,0.306538692,1666,5,0,0,0,0
0,0.224295951,24,0,0.013712719,2916,4,0,0,0,0
1,0.9481725,67,2,0.178843313,8800,5,0,1,2,0
0,0.01378473,46,0,0.435649608,9828,13,0,3,0,1
0,0.304745331,48,0,0.94041082,4916,12,0,4,0,0
0,0.042669043,40,0,0.369005153,5045,8,0,1,0,1
0,0.579427572,27,0,0.370253165,3475,17,0,0,0,0
0,0.061550448,31,0,0.491627093,4000,17,0,1,0,0
0,0.123990462,50,1,0.301606329,8341,9,0,2,1,2
0,0.885792184,55,3,0.260934766,4000,2,1,1,0,0
0,0.9999999,52,1,0.214447978,2200,2,1,0,0,0
0,0.414410573,32,0,1.22840691,520,6,0,0,0,0
0,0.603339666,67,1,0.033671519,6800,6,0,1,0,0
0,0.004834524,30,0,0.697101449,2069,10,0,1,0,2
0,0.34171273,53,0,0.357369484,10400,6,0,2,0,3
0,0.009371143,69,0,2.242328875,5083,34,0,16,0,0
0,0.436590044,54,2,1.228956229,2375,9,0,1,0,0
0,1.376623377,38,0,0.00819836,5000,5,0,0,0,2
0,0.773175261,27,0,0.390804598,2000,7,0,0,0,0
0,0.010680127,56,0,0.465614932,9000,9,0,2,0,1
0,0.002066598,59,0,0.267273701,5600,8,0,2,0,1
0,0.625243566,40,0,0.474557522,7231,9,0,1,0,2
0,0.682196339,26,0,0.114442779,2000,3,0,0,0,0
0,0.909291523,45,0,0.50862069,17631,15,0,2,0,0
0,0.314842124,34,4,0.661011815,3300,6,0,1,0,5
0,0.1958753,35,0,0.273009599,7083,9,0,1,0,2
0,0.603817314,73,1,0.129011777,31500,12,0,0,0,1
0,0.643190402,81,0,0.823424495,1681,4,2,1,1,0
0,0.038929812,53,0,0.490760234,4274,7,0,1,0,0
1,0.9999999,22,0,0.004497751,2000,3,0,0,0,0
0,0,63,0,0.411578517,9793,11,0,2,0,0
0,0,50,0,0.329334133,3333,7,0,2,0,1
0,0.0620721,48,1,0.514868199,7700,9,0,2,0,3
0,0.018332111,63,0,0.654115587,3425,10,0,1,0,1
0,0.807685336,40,0,0.240726125,3800,5,0,0,0,0
0,0.899229401,49,0,0.274345131,5000,6,0,0,0,2
0,0.038863814,78,1,0.010497376,4000,4,0,0,0,0
0,0.252131728,53,0,0.158345221,5607,6,0,0,0,2
0,0.009708738,63,0,0.306224443,2200,4,0,1,0,0
0,0.11159256,34,1,0.198555957,3600,5,0,0,0,0
0,0.006459964,72,0,0.004998438,3200,10,0,0,0,0
0,0.743394318,62,1,0.139742273,21417,12,0,2,0,1
1,1.110360859,48,4,0.587930832,8500,13,2,1,2,3
1,1.065593758,28,3,0.167989662,5416,6,0,0,1,0
0,0.151895183,52,0,0.397963821,11000,11,0,4,0,3
0,0.080509025,68,0,0.495233667,4300,8,0,1,0,1
0,0.097415798,67,0,0.244045869,3400,17,0,0,0,0
0,0.110183477,40,0,0.451328633,7375,8,0,1,0,1
0,0.021851043,45,0,0.001546232,9700,6,0,0,0,0
0,0,43,0,0.71712689,6083,11,0,2,0,1
0,0.587130149,67,0,0.765942778,2900,13,0,1,0,0
0,0.91754834,33,0,0.07774756,6250,3,1,0,1,0
0,0.066812743,69,0,0.265146971,5000,26,0,0,0,0
0,0.534244779,37,0,0.225618945,4644,5,0,0,0,0
0,0.9999999,61,1,0.245266964,4700,4,1,1,0,1
0,0.051971212,40,0,0.320529458,11558,11,0,7,0,2
0,0.020140278,38,0,0.300449925,6000,8,0,1,0,1
0,0.162856774,41,0,0.071306136,5833,6,0,0,0,0
0,0.25140338,38,4,0.318299154,13945,14,0,1,0,2
0,0.270733536,48,1,0.452276323,5688,16,0,2,0,4
0,0.091471835,57,0,0.189461131,13416,8,0,1,0,3
0,0.042492403,57,2,0.13304253,2750,6,0,0,0,0
0,0.308893544,26,0,0.189736664,1480,4,0,0,0,0
0,0.027017199,34,0,0.212578742,10000,5,0,1,0,0
0,0.046462955,44,0,0.452585534,6400,7,0,2,0,0
1,0.731926807,31,2,0.222364422,6250,4,4,0,1,0
0,0.054343891,44,0,0.430087154,7916,14,0,3,0,1
0,0.380213719,62,0,2944,0,13,0,2,0,0
0,0.265309434,62,0,0.447967373,7600,14,0,2,0,1
0,0.959731845,48,1,0.944073456,9583,14,0,9,0,5
0,0.172355315,80,0,0.176173698,10500,20,0,1,0,0
0,0.292509357,44,0,1.343385214,3083,12,0,2,0,0
0,0.083890696,54,0,0.378803878,10416,14,0,2,0,1
0,0.041289345,51,1,0.172261106,7000,12,0,1,0,0
0,0.659144695,51,0,1.472531293,2875,9,0,6,0,2
0,1.026244532,39,2,0.23574368,1700,3,0,0,1,2
0,0.092883729,48,0,0.427051672,5921,13,0,2,0,3
0,0,55,0,0.281367521,2924,8,0,0,0,2
0,0.092251669,63,0,0.832055981,3000,9,0,2,0,0
0,0.05492322,64,0,0.221422256,7916,7,0,2,0,1
0,0.086818852,37,0,0.271418287,8333,4,0,1,0,1
0,0.055887853,64,0,0.423086153,8333,9,0,1,0,1
0,0.013331556,30,0,0.278046727,4750,4,0,1,0,0
0,0.076998717,58,0,0.124847994,7400,11,0,1,0,2
0,0.765613394,58,1,0.179563916,14033,9,1,1,0,1
0,0.009070016,46,0,0.491418097,6000,12,0,2,0,0
0,0.296544036,37,0,0.561074664,3200,5,0,1,0,0
0,0.011408047,66,0,0.002285497,10500,13,0,0,0,0
0,0.571684711,32,0,0.077475789,3200,5,3,0,0,0
0,1.302788845,47,1,0.087564974,2500,3,1,0,0,1
0,0.042399769,41,0,0.407916568,4218,8,0,2,0,0
0,0.00499987,46,0,0.264867566,2000,11,0,1,0,1
1,0.848692929,37,1,0.155902594,3777,3,3,0,0,0
0,0.174475699,58,0,0.271937202,10700,19,0,1,0,1
0,0.010746509,55,0,1.171595169,2400,10,0,1,0,0
0,0.275733164,95,0,0.163272862,2700,5,0,0,0,0
0,0.269066574,47,1,0.480162549,9350,9,0,1,0,1
0,0.131834727,67,0,1.883246701,2500,5,0,3,0,1
0,0.98085851,59,1,3.786437247,987,5,0,2,0,2
0,0.953720921,44,0,0.466504785,7000,7,0,1,0,1
0,0.510190861,65,0,0.725672703,5908,17,0,2,0,0
0,0.501859579,48,0,0.065419226,7000,11,0,0,0,0
0,0.03528277,43,0,0.311943283,5500,22,0,1,0,1
1,0.511912485,36,0,0.690903215,6188,11,0,2,1,2
0,0,40,0,0.424048875,3600,5,0,2,0,0
0,0.312929775,55,0,0.645435456,10000,21,0,3,0,1
0,0.033398664,45,0,0.75344931,5000,5,0,1,0,0
0,0,42,1,0.287624272,5833,8,0,2,0,3
0,0.988585923,24,0,0.041991602,3333,2,0,0,0,0
0,0.11109366,56,0,0.113020329,8263,5,0,1,0,0
0,0.761249338,63,0,0.47051152,6900,9,0,2,0,1
0,0.154976808,58,0,0.471105252,4550,10,0,1,0,1
0,0.9999999,62,0,0.540645474,4120,3,0,2,0,1
0,0.289759556,38,0,0.748961698,2166,9,0,1,0,1
0,0.545894685,43,0,0.728013331,5400,14,0,2,0,4
0,0.659040982,26,2,0.12753711,3300,7,0,0,5,0
0,0.094995561,58,0,0.357771959,4200,3,0,1,0,0
0,0.040903184,48,0,0.025989604,2500,6,0,0,0,2
0,0.341151457,38,0,0.51242236,7083,8,0,1,0,1
0,0,57,0,0.000727207,11000,9,0,0,0,0
0,5.299401198,27,0,0.059970015,2000,4,0,0,0,0
0,0.390321936,29,1,0.215773396,3600,4,0,1,0,0
0,0.048790242,86,0,0.002112889,3312,2,0,0,0,0
0,0.9999999,45,2,0.37812393,5841,5,0,2,0,0
1,1.029725869,57,1,1.022630835,9190,8,0,1,0,2
0,0.007570888,26,0,0.142222222,5174,4,0,0,0,0
0,0.320042708,47,0,0.384873597,9532,17,0,2,0,1
0,0.249851335,38,0,0.314624717,7500,5,0,1,0,1
0,0.040136123,55,0,0.020949056,6300,15,0,0,0,1
0,0.091432047,63,0,0.308828653,14350,11,0,3,0,0
0,0.9999999,41,0,1.532467532,1000,2,0,1,0,2
0,0.552270792,28,0,0.121580547,6250,10,0,0,0,0
0,0.665333381,47,0,0.397495183,5189,17,0,2,0,1
0,0.997187939,47,0,0.18501465,7166,10,0,0,0,0
0,0.177278402,25,0,0.135480289,1800,3,0,0,0,0
0,0.950346968,65,1,1.342415985,1100,11,0,1,0,0
0,0.028945865,44,0,0.182128452,3222,12,0,1,0,0
0,0.9999999,44,1,0.10956924,3458,1,2,0,1,3
0,0,41,0,1.575469398,4100,11,0,4,0,1
0,0.174656964,67,0,0.195826994,4600,5,0,1,0,0
0,0,62,0,0.372214941,4577,11,0,2,0,1
0,0.039589884,54,0,98,0,13,0,0,0,0
0,0.071850351,45,0,1.003074558,1300,6,0,1,0,0
0,0.0583933,66,0,0.212517318,16600,12,0,2,0,1
0,0.172070305,47,0,0.928517871,4000,16,0,3,0,0
0,0.579772046,42,0,0.482827609,5997,10,0,1,0,1
